Entity,Code,Year,Oil production per capita (kWh)
Egypt,EGY,1947,819.51
Egypt,EGY,1948,1125.735
Egypt,EGY,1949,1335.089
Egypt,EGY,1950,1482.469
Egypt,EGY,1951,1294.654
Egypt,EGY,1952,1273.822
Egypt,EGY,1953,1241.238
Egypt,EGY,1954,1013.251
Egypt,EGY,1955,911.947
Egypt,EGY,1956,842.708
Egypt,EGY,1957,1136.704
Egypt,EGY,1958,1468.891
Egypt,EGY,1959,1415.983
Egypt,EGY,1960,1449.336
Egypt,EGY,1961,1622.985
Egypt,EGY,1962,1958.864
Egypt,EGY,1963,2275.135
Egypt,EGY,1964,2493.136
Egypt,EGY,1965,2475.572
Egypt,EGY,1966,2329.53
Egypt,EGY,1967,2024.769
Egypt,EGY,1968,3033.604
Egypt,EGY,1969,4242.658
Egypt,EGY,1970,5527.593
Egypt,EGY,1971,4924.451
Egypt,EGY,1972,3453.307
Egypt,EGY,1973,2672.628
Egypt,EGY,1974,2298.665
Egypt,EGY,1975,3540.065
Egypt,EGY,1976,4900.074
Egypt,EGY,1977,6027.014
Egypt,EGY,1978,7097.626
Egypt,EGY,1979,7192.493
Egypt,EGY,1980,7996.973
Egypt,EGY,1981,8421.775
Egypt,EGY,1982,8507.857
Egypt,EGY,1983,9066.905
Egypt,EGY,1984,10143.14
Egypt,EGY,1985,10640.332
Egypt,EGY,1986,9454.106
Egypt,EGY,1987,10345.419
Egypt,EGY,1988,9633.871
Egypt,EGY,1989,9450.478
Egypt,EGY,1990,9426.531
Egypt,EGY,1991,9198.354
Egypt,EGY,1992,9115.981
Egypt,EGY,1993,9230.677
Egypt,EGY,1994,8851.019
Egypt,EGY,1995,8692.178
Egypt,EGY,1996,8243.191
Egypt,EGY,1997,7848.407
Egypt,EGY,1998,7547.525
Egypt,EGY,1999,7124.701
Egypt,EGY,2000,6575.551
Egypt,EGY,2001,6233.392
Egypt,EGY,2002,6058.719
Egypt,EGY,2003,5920.308
Egypt,EGY,2004,5462.93
Egypt,EGY,2005,5107.484
Egypt,EGY,2006,5016.939
Egypt,EGY,2007,5026.2
Egypt,EGY,2008,5060.901
Egypt,EGY,2009,5054.229
Egypt,EGY,2010,4922.581
Egypt,EGY,2011,4760.32
Egypt,EGY,2012,4673.154
Egypt,EGY,2013,4520.34
Egypt,EGY,2014,4519.568
Egypt,EGY,2015,4457.499
Egypt,EGY,2016,4166.366
Egypt,EGY,2017,3880.341
Egypt,EGY,2018,3880.936
Egypt,EGY,2019,3685.433
Egypt,EGY,2020,3409.616
El Salvador,SLV,1980,0
El Salvador,SLV,1981,0
El Salvador,SLV,1982,0
El Salvador,SLV,1983,0
El Salvador,SLV,1984,0
El Salvador,SLV,1985,0
El Salvador,SLV,1986,0
El Salvador,SLV,1987,0
El Salvador,SLV,1988,0
El Salvador,SLV,1989,0
El Salvador,SLV,1990,0
El Salvador,SLV,1991,0
El Salvador,SLV,1992,0
El Salvador,SLV,1993,0
El Salvador,SLV,1994,0
El Salvador,SLV,1995,0
El Salvador,SLV,1996,0
El Salvador,SLV,1997,0
El Salvador,SLV,1998,0
El Salvador,SLV,1999,0
El Salvador,SLV,2000,0
El Salvador,SLV,2001,0
El Salvador,SLV,2002,0
El Salvador,SLV,2003,0
El Salvador,SLV,2004,0
El Salvador,SLV,2005,0
El Salvador,SLV,2006,0
El Salvador,SLV,2007,0
El Salvador,SLV,2008,0
El Salvador,SLV,2009,0
El Salvador,SLV,2010,0
El Salvador,SLV,2011,0
El Salvador,SLV,2012,0
El Salvador,SLV,2013,0
El Salvador,SLV,2014,0
El Salvador,SLV,2015,0
El Salvador,SLV,2016,0
Equatorial Guinea,GNQ,1992,2582.584
Equatorial Guinea,GNQ,1993,6224.934
Equatorial Guinea,GNQ,1994,6011.043
Equatorial Guinea,GNQ,1995,8116.14
Equatorial Guinea,GNQ,1996,19033.728
Equatorial Guinea,GNQ,1997,64419.864
Equatorial Guinea,GNQ,1998,85597.901
Equatorial Guinea,GNQ,1999,99005.085
Equatorial Guinea,GNQ,2000,109300.882
Equatorial Guinea,GNQ,2001,172242.534
Equatorial Guinea,GNQ,2002,196106.501
Equatorial Guinea,GNQ,2003,215473.284
Equatorial Guinea,GNQ,2004,268655.909
Equatorial Guinea,GNQ,2005,271049.513
Equatorial Guinea,GNQ,2006,255667.392
Equatorial Guinea,GNQ,2007,250943.989
Equatorial Guinea,GNQ,2008,237515.989
Equatorial Guinea,GNQ,2009,201766.125
Equatorial Guinea,GNQ,2010,178154.148
Equatorial Guinea,GNQ,2011,167038.933
Equatorial Guinea,GNQ,2012,171016.242
Equatorial Guinea,GNQ,2013,142993.694
Equatorial Guinea,GNQ,2014,137611.417
Equatorial Guinea,GNQ,2015,120463.638
Equatorial Guinea,GNQ,2016,99000.051
Equatorial Guinea,GNQ,2017,82623.3
Equatorial Guinea,GNQ,2018,72171.484
Equatorial Guinea,GNQ,2019,63427.223
Equatorial Guinea,GNQ,2020,62087.698
Eritrea,ERI,1994,0
Eritrea,ERI,1995,0
Eritrea,ERI,1996,0
Eritrea,ERI,1997,0
Eritrea,ERI,1998,0
Eritrea,ERI,1999,0
Eritrea,ERI,2000,0
Eritrea,ERI,2001,0
Eritrea,ERI,2002,0
Eritrea,ERI,2003,0
Eritrea,ERI,2004,0
Eritrea,ERI,2005,0
Eritrea,ERI,2006,0
Eritrea,ERI,2007,0
Eritrea,ERI,2008,0
Eritrea,ERI,2009,0
Eritrea,ERI,2010,0
Eritrea,ERI,2011,0
Eritrea,ERI,2012,0
Eritrea,ERI,2013,0
Eritrea,ERI,2014,0
Eritrea,ERI,2015,0
Eritrea,ERI,2016,0
Estonia,EST,1992,0
Estonia,EST,1993,0
Estonia,EST,1994,0
Estonia,EST,1995,0
Estonia,EST,1996,0
Estonia,EST,1997,0
Estonia,EST,1998,0
Estonia,EST,1999,0
Estonia,EST,2000,0
Estonia,EST,2001,0
Estonia,EST,2002,0
Estonia,EST,2003,0
Estonia,EST,2004,0
Estonia,EST,2005,0
Estonia,EST,2006,0
Estonia,EST,2007,0
Estonia,EST,2008,0
Estonia,EST,2009,0
Estonia,EST,2010,0
Estonia,EST,2011,0
Estonia,EST,2012,0
Estonia,EST,2013,0
Estonia,EST,2014,0
Estonia,EST,2015,0
Estonia,EST,2016,0
Ethiopia,ETH,1980,0
Ethiopia,ETH,1981,0
Ethiopia,ETH,1982,0
Ethiopia,ETH,1983,0
Ethiopia,ETH,1984,0
Ethiopia,ETH,1985,0
Ethiopia,ETH,1986,0
Ethiopia,ETH,1987,0
Ethiopia,ETH,1988,0
Ethiopia,ETH,1989,0
Ethiopia,ETH,1990,0
Ethiopia,ETH,1991,0
Ethiopia,ETH,1992,0
Ethiopia,ETH,1993,0
Ethiopia,ETH,1994,0
Ethiopia,ETH,1995,0
Ethiopia,ETH,1996,0
Ethiopia,ETH,1997,0
Ethiopia,ETH,1998,0
Ethiopia,ETH,1999,0
Ethiopia,ETH,2000,0
Ethiopia,ETH,2001,0
Ethiopia,ETH,2002,0
Ethiopia,ETH,2003,0
Ethiopia,ETH,2004,0
Ethiopia,ETH,2005,0
Ethiopia,ETH,2006,0
Ethiopia,ETH,2007,0
Ethiopia,ETH,2008,0
Ethiopia,ETH,2009,0
Ethiopia,ETH,2010,0
Ethiopia,ETH,2011,0
Ethiopia,ETH,2012,0
Ethiopia,ETH,2013,0
Ethiopia,ETH,2014,0
Ethiopia,ETH,2015,0
Ethiopia,ETH,2016,0
Europe,,1900,18.562
Europe,,1901,21.325
Europe,,1902,25.386
Europe,,1903,32.159
Europe,,1904,40.11
Europe,,1905,42.908
Europe,,1906,48.856
Europe,,1907,64.327
Europe,,1908,80.242
Europe,,1909,95.017
Europe,,1910,85.344
Europe,,1911,84.613
Europe,,1912,83.148
Europe,,1913,81.87
Europe,,1914,72.891
Europe,,1915,63.755
Europe,,1916,49.198
Europe,,1917,42.385
Europe,,1918,47.395
Europe,,1919,45.696
Europe,,1920,50.425
Europe,,1921,50.301
Europe,,1922,55.885
Europe,,1923,59.617
Europe,,1924,68.942
Europe,,1925,81.345
Europe,,1926,103.303
Europe,,1927,111.157
Europe,,1928,125.379
Europe,,1929,136.362
Europe,,1930,159.672
Europe,,1931,181.819
Europe,,1932,192.904
Europe,,1933,192.454
Europe,,1934,217.573
Europe,,1935,216.023
Europe,,1936,222.91
Europe,,1937,187.983
Europe,,1938,179.837
Europe,,1939,178.891
Europe,,1940,185.751
Europe,,1941,176.163
Europe,,1942,191.835
Europe,,1943,191.445
Europe,,1944,151.313
Europe,,1945,142.037
Europe,,1946,148.326
Europe,,1947,143.96
Europe,,1948,155.831
Europe,,1949,182.127
Europe,,1950,207.313
Europe,,1951,252.755
Europe,,1952,311.469
Europe,,1953,357.29
Europe,,1954,396.709
Europe,,1955,449.88
Europe,,1956,471.018
Europe,,1957,498.101
Europe,,1958,507.546
Europe,,1959,529.424
Europe,,1960,564.591
Europe,,1961,592.493
Europe,,1962,617.124
Europe,,1963,642.624
Europe,,1964,678.863
Europe,,1965,713.984
Europe,,1966,719.688
Europe,,1967,737.829
Europe,,1968,743.746
Europe,,1969,748.355
Europe,,1970,742.671
Europe,,1971,731.585
Europe,,1972,753.696
Europe,,1973,753.448
Europe,,1974,753.154
Europe,,1975,898.287
Europe,,1976,1142.401
Europe,,1977,1576.244
Europe,,1978,1885.093
Europe,,1979,2310.139
Europe,,1980,2401.836
Europe,,1981,2520.93
Europe,,1982,2793.845
Europe,,1983,3123.066
Europe,,1984,3373.506
Europe,,1985,3568.117
Europe,,1986,3616.56
Europe,,1987,3667.253
Europe,,1988,3618.876
Europe,,1989,3514.035
Europe,,1990,3596.261
Europe,,1991,3765.597
Europe,,1992,3999.468
Europe,,1993,4178.492
Europe,,1994,4845.961
Europe,,1995,5036.154
Europe,,1996,5291.1
Europe,,1997,5293.3
Europe,,1998,5251.408
Europe,,1999,5337.711
Europe,,2000,5371.759
Europe,,2001,5221.507
Europe,,2002,5185.067
Europe,,2003,4957.221
Europe,,2004,4735.98
Europe,,2005,4351.514
Europe,,2006,4016.553
Europe,,2007,3813.547
Europe,,2008,3623.673
Europe,,2009,3414.925
Europe,,2010,3153.19
Europe,,2011,2871.537
Europe,,2012,2633.785
Europe,,2013,2493.338
Europe,,2014,2500.809
Europe,,2015,2603.755
Europe,,2016,2619.003
Europe,,2017,2570.648
Europe,,2018,2540.908
Europe,,2019,2458.833
Europe,,2020,2594.709
Finland,FIN,1980,0
Finland,FIN,1981,0
Finland,FIN,1982,0
Finland,FIN,1983,0
Finland,FIN,1984,0
Finland,FIN,1985,0
Finland,FIN,1986,0
Finland,FIN,1987,0
Finland,FIN,1988,0
Finland,FIN,1989,0
Finland,FIN,1990,0
Finland,FIN,1991,0
Finland,FIN,1992,0
Finland,FIN,1993,0
Finland,FIN,1994,0
Finland,FIN,1995,0
Finland,FIN,1996,0
Finland,FIN,1997,0
Finland,FIN,1998,0
Finland,FIN,1999,0
Finland,FIN,2000,0
Finland,FIN,2001,0
Finland,FIN,2002,0
Finland,FIN,2003,0
Finland,FIN,2004,0
Finland,FIN,2005,0
Finland,FIN,2006,0
Finland,FIN,2007,0
Finland,FIN,2008,0
Finland,FIN,2009,0
Finland,FIN,2010,0
Finland,FIN,2011,0
Finland,FIN,2012,0
Finland,FIN,2013,0
Finland,FIN,2014,0
Finland,FIN,2015,0
Finland,FIN,2016,0
France,FRA,1900,0
France,FRA,1901,0
France,FRA,1902,0
France,FRA,1903,0
France,FRA,1904,0
France,FRA,1905,0
France,FRA,1906,0
France,FRA,1907,0
France,FRA,1908,0
France,FRA,1909,0
France,FRA,1910,0
France,FRA,1911,0
France,FRA,1912,0
France,FRA,1913,16.069
France,FRA,1914,0
France,FRA,1915,0
France,FRA,1916,0
France,FRA,1917,0
France,FRA,1918,15.638
France,FRA,1919,14.481
France,FRA,1920,16.605
France,FRA,1921,16.878
France,FRA,1922,21.012
France,FRA,1923,20.876
France,FRA,1924,21.927
France,FRA,1925,19.136
France,FRA,1926,19.597
France,FRA,1927,21.214
France,FRA,1928,21.366
France,FRA,1929,21.549
France,FRA,1930,21.765
France,FRA,1931,21.156
France,FRA,1932,21.44
France,FRA,1933,22.617
France,FRA,1934,22.363
France,FRA,1935,21.822
France,FRA,1936,20.129
France,FRA,1937,20.159
France,FRA,1938,20.765
France,FRA,1939,20.198
France,FRA,1940,19.898
France,FRA,1941,16.699
France,FRA,1942,18.666
France,FRA,1943,19.456
France,FRA,1944,16.82
France,FRA,1945,8.237
France,FRA,1946,14.717
France,FRA,1947,14.1
France,FRA,1948,14.61
France,FRA,1949,16.219
France,FRA,1950,35.585
France,FRA,1951,80.52
France,FRA,1952,96.194
France,FRA,1953,100.064
France,FRA,1954,136.506
France,FRA,1955,235.218
France,FRA,1956,335.555
France,FRA,1957,371.087
France,FRA,1958,360.939
France,FRA,1959,416.881
France,FRA,1960,503.415
France,FRA,1961,543.708
France,FRA,1962,587.612
France,FRA,1963,616.703
France,FRA,1964,686.923
France,FRA,1965,715.265
France,FRA,1966,692.615
France,FRA,1967,663.353
France,FRA,1968,624.922
France,FRA,1969,576.798
France,FRA,1970,528.992
France,FRA,1971,423.033
France,FRA,1972,334.649
France,FRA,1973,280.573
France,FRA,1974,239.9
France,FRA,1975,226.912
France,FRA,1976,232.076
France,FRA,1977,225.568
France,FRA,1978,240.554
France,FRA,1979,259.543
France,FRA,1980,531.343
France,FRA,1981,628.973
France,FRA,1982,565.424
France,FRA,1983,573.981
France,FRA,1984,572.519
France,FRA,1985,713.055
France,FRA,1986,797.124
France,FRA,1987,832.398
France,FRA,1988,852.815
France,FRA,1989,824.012
France,FRA,1990,767.554
France,FRA,1991,733.896
France,FRA,1992,746.586
France,FRA,1993,708.791
France,FRA,1994,718.709
France,FRA,1995,643.792
France,FRA,1996,566.201
France,FRA,1997,464.769
France,FRA,1998,414.235
France,FRA,1999,382.338
France,FRA,2000,365.466
France,FRA,2001,350.723
France,FRA,2002,337.721
France,FRA,2003,292.396
France,FRA,2004,280.969
France,FRA,2005,242.407
France,FRA,2006,227.261
France,FRA,2007,209.047
France,FRA,2008,205.075
France,FRA,2009,189.867
France,FRA,2010,188.194
France,FRA,2011,184.641
France,FRA,2012,168.501
France,FRA,2013,164.729
France,FRA,2014,157.443
France,FRA,2015,165.446
France,FRA,2016,162.882
Gabon,GAB,1900,0
Gabon,GAB,1901,0
Gabon,GAB,1902,0
Gabon,GAB,1903,0
Gabon,GAB,1904,0
Gabon,GAB,1905,0
Gabon,GAB,1906,0
Gabon,GAB,1907,0
Gabon,GAB,1908,0
Gabon,GAB,1909,0
Gabon,GAB,1910,0
Gabon,GAB,1911,0
Gabon,GAB,1912,0
Gabon,GAB,1913,0
Gabon,GAB,1914,0
Gabon,GAB,1915,0
Gabon,GAB,1916,0
Gabon,GAB,1917,0
Gabon,GAB,1918,0
Gabon,GAB,1919,0
Gabon,GAB,1920,0
Gabon,GAB,1921,0
Gabon,GAB,1922,0
Gabon,GAB,1923,0
Gabon,GAB,1924,0
Gabon,GAB,1925,0
Gabon,GAB,1926,0
Gabon,GAB,1927,0
Gabon,GAB,1928,0
Gabon,GAB,1929,0
Gabon,GAB,1930,0
Gabon,GAB,1931,0
Gabon,GAB,1932,0
Gabon,GAB,1933,0
Gabon,GAB,1934,0
Gabon,GAB,1935,0
Gabon,GAB,1936,0
Gabon,GAB,1937,0
Gabon,GAB,1938,0
Gabon,GAB,1939,0
Gabon,GAB,1940,0
Gabon,GAB,1941,0
Gabon,GAB,1942,0
Gabon,GAB,1943,0
Gabon,GAB,1944,0
Gabon,GAB,1945,0
Gabon,GAB,1946,0
Gabon,GAB,1947,0
Gabon,GAB,1948,0
Gabon,GAB,1949,0
Gabon,GAB,1950,0
Gabon,GAB,1951,0
Gabon,GAB,1952,0
Gabon,GAB,1953,0
Gabon,GAB,1954,0
Gabon,GAB,1955,0
Gabon,GAB,1956,0
Gabon,GAB,1957,4110.812
Gabon,GAB,1958,11918.943
Gabon,GAB,1959,17635.03
Gabon,GAB,1960,18573.765
Gabon,GAB,1961,17797.058
Gabon,GAB,1962,18811.461
Gabon,GAB,1963,19953.607
Gabon,GAB,1964,23442.105
Gabon,GAB,1965,27583.682
Gabon,GAB,1966,30985.125
Gabon,GAB,1967,72313.078
Gabon,GAB,1968,95401.838
Gabon,GAB,1969,101211.144
Gabon,GAB,1970,107021.331
Gabon,GAB,1971,112212.708
Gabon,GAB,1972,119835.362
Gabon,GAB,1973,141838.376
Gabon,GAB,1974,186926.059
Gabon,GAB,1975,203221.201
Gabon,GAB,1976,199120.832
Gabon,GAB,1977,193763.397
Gabon,GAB,1978,178127.321
Gabon,GAB,1979,160768.439
Gabon,GAB,1980,142425.809
Gabon,GAB,1981,119502.293
Gabon,GAB,1982,118624.38
Gabon,GAB,1983,116721.854
Gabon,GAB,1984,126105.771
Gabon,GAB,1985,121290.692
Gabon,GAB,1986,113488.175
Gabon,GAB,1987,102862.173
Gabon,GAB,1988,115099.814
Gabon,GAB,1989,128762.81
Gabon,GAB,1990,165270.929
Gabon,GAB,1991,175298.903
Gabon,GAB,1992,167645.408
Gabon,GAB,1993,171925.442
Gabon,GAB,1994,185210.631
Gabon,GAB,1995,190333.278
Gabon,GAB,1996,190708.158
Gabon,GAB,1997,185394.101
Gabon,GAB,1998,167463.269
Gabon,GAB,1999,164645.288
Gabon,GAB,2000,130835.98
Gabon,GAB,2001,120940.871
Gabon,GAB,2002,115391.758
Gabon,GAB,2003,120545.111
Gabon,GAB,2004,117423.605
Gabon,GAB,2005,112891.956
Gabon,GAB,2006,98238.854
Gabon,GAB,2007,96834.681
Gabon,GAB,2008,91866.404
Gabon,GAB,2009,89201.181
Gabon,GAB,2010,83377.596
Gabon,GAB,2011,81448.214
Gabon,GAB,2012,73598.431
Gabon,GAB,2013,68200.59
Gabon,GAB,2014,65014.025
Gabon,GAB,2015,63667.032
Gabon,GAB,2016,63991.597
Gabon,GAB,2017,59078.635
Gabon,GAB,2018,53006.592
Gabon,GAB,2019,58223.661
Gabon,GAB,2020,54155.389
Georgia,GEO,1992,345.158
Georgia,GEO,1993,241.717
Georgia,GEO,1994,223.368
Georgia,GEO,1995,126.51
Georgia,GEO,1996,156.3
Georgia,GEO,1997,357.622
Georgia,GEO,1998,301.538
Georgia,GEO,1999,310.772
Georgia,GEO,2000,289.429
Georgia,GEO,2001,293.018
Georgia,GEO,2002,218.789
Georgia,GEO,2003,415.844
Georgia,GEO,2004,298.77
Georgia,GEO,2005,299.061
Georgia,GEO,2006,150.26
Georgia,GEO,2007,151.084
Georgia,GEO,2008,152.384
Georgia,GEO,2009,152.822
Georgia,GEO,2010,153.582
Georgia,GEO,2011,154.262
Georgia,GEO,2012,155.329
Georgia,GEO,2013,155.494
Georgia,GEO,2014,156.01
Georgia,GEO,2015,125.067
Georgia,GEO,2016,62.884
Germany,DEU,1900,10.537
Germany,DEU,1901,9.141
Germany,DEU,1902,10.237
Germany,DEU,1903,12.71
Germany,DEU,1904,17.89
Germany,DEU,1905,15.473
Germany,DEU,1906,15.632
Germany,DEU,1907,20.157
Germany,DEU,1908,26.419
Germany,DEU,1909,25.384
Germany,DEU,1910,25.743
Germany,DEU,1911,25.089
Germany,DEU,1912,24.707
Germany,DEU,1913,22.211
Germany,DEU,1914,20.251
Germany,DEU,1915,18.28
Germany,DEU,1916,17.222
Germany,DEU,1917,16.902
Germany,DEU,1918,7.081
Germany,DEU,1919,6.903
Germany,DEU,1920,6.525
Germany,DEU,1921,7.065
Germany,DEU,1922,7.772
Germany,DEU,1923,9.375
Germany,DEU,1924,10.774
Germany,DEU,1925,14.33
Germany,DEU,1926,17.118
Germany,DEU,1927,17.362
Germany,DEU,1928,16.358
Germany,DEU,1929,18.191
Germany,DEU,1930,30.522
Germany,DEU,1931,39.894
Germany,DEU,1932,39.79
Germany,DEU,1933,41.057
Germany,DEU,1934,54.244
Germany,DEU,1935,72.326
Germany,DEU,1936,74.845
Germany,DEU,1937,75.322
Germany,DEU,1938,100.996
Germany,DEU,1939,122.085
Germany,DEU,1940,173.633
Germany,DEU,1941,148.083
Germany,DEU,1942,122.178
Germany,DEU,1943,117.006
Germany,DEU,1944,119.068
Germany,DEU,1945,89.737
Germany,DEU,1946,107.648
Germany,DEU,1947,95.76
Germany,DEU,1948,105.609
Germany,DEU,1949,140.11
Germany,DEU,1950,186.004
Germany,DEU,1951,226.148
Germany,DEU,1952,289.02
Germany,DEU,1953,358.919
Germany,DEU,1954,435.268
Germany,DEU,1955,511.615
Germany,DEU,1956,568.141
Germany,DEU,1957,638.83
Germany,DEU,1958,711.45
Germany,DEU,1959,814.604
Germany,DEU,1960,876.042
Germany,DEU,1961,976.455
Germany,DEU,1962,1062.618
Germany,DEU,1963,1149.048
Germany,DEU,1964,1188.399
Germany,DEU,1965,1214.579
Germany,DEU,1966,1203.278
Germany,DEU,1967,1203.785
Germany,DEU,1968,1204.426
Germany,DEU,1969,1183.051
Germany,DEU,1970,1128.54
Germany,DEU,1971,1109.273
Germany,DEU,1972,1061.122
Germany,DEU,1973,987.481
Germany,DEU,1974,920.41
Germany,DEU,1975,854.965
Germany,DEU,1976,823.294
Germany,DEU,1977,808.172
Germany,DEU,1978,758.573
Germany,DEU,1979,716.736
Germany,DEU,1980,755.871
Germany,DEU,1981,731.108
Germany,DEU,1982,692.098
Germany,DEU,1983,669.005
Germany,DEU,1984,655.23
Germany,DEU,1985,669.682
Germany,DEU,1986,660.54
Germany,DEU,1987,609.962
Germany,DEU,1988,640.262
Germany,DEU,1989,612.246
Germany,DEU,1990,576.293
Germany,DEU,1991,566.701
Germany,DEU,1992,501.247
Germany,DEU,1993,481.207
Germany,DEU,1994,459.747
Germany,DEU,1995,461.357
Germany,DEU,1996,464.133
Germany,DEU,1997,436.496
Germany,DEU,1998,459.861
Germany,DEU,1999,428.751
Germany,DEU,2000,498.786
Germany,DEU,2001,505.24
Germany,DEU,2002,535.861
Germany,DEU,2003,562.052
Germany,DEU,2004,529.106
Germany,DEU,2005,520.359
Germany,DEU,2006,526.078
Germany,DEU,2007,517.691
Germany,DEU,2008,470.885
Germany,DEU,2009,431.347
Germany,DEU,2010,384.632
Germany,DEU,2011,400.19
Germany,DEU,2012,400.706
Germany,DEU,2013,403.03
Germany,DEU,2014,374.582
Germany,DEU,2015,372.847
Germany,DEU,2016,360.599
Ghana,GHA,1900,0
Ghana,GHA,1901,0
Ghana,GHA,1902,0
Ghana,GHA,1903,0
Ghana,GHA,1904,0
Ghana,GHA,1905,0
Ghana,GHA,1906,0
Ghana,GHA,1907,0
Ghana,GHA,1908,0
Ghana,GHA,1909,0
Ghana,GHA,1910,0
Ghana,GHA,1911,0
Ghana,GHA,1912,0
Ghana,GHA,1913,0
Ghana,GHA,1914,0
Ghana,GHA,1915,0
Ghana,GHA,1916,0
Ghana,GHA,1917,0
Ghana,GHA,1918,0
Ghana,GHA,1919,0
Ghana,GHA,1920,0
Ghana,GHA,1921,0
Ghana,GHA,1922,0
Ghana,GHA,1923,0
Ghana,GHA,1924,0
Ghana,GHA,1925,0
Ghana,GHA,1926,0
Ghana,GHA,1927,0
Ghana,GHA,1928,0
Ghana,GHA,1929,0
Ghana,GHA,1930,0
Ghana,GHA,1931,0
Ghana,GHA,1932,0
Ghana,GHA,1933,0
Ghana,GHA,1934,0
Ghana,GHA,1935,0
Ghana,GHA,1936,0
Ghana,GHA,1937,0
Ghana,GHA,1938,0
Ghana,GHA,1939,0
Ghana,GHA,1940,0
Ghana,GHA,1941,0
Ghana,GHA,1942,0
Ghana,GHA,1943,0
Ghana,GHA,1944,0
Ghana,GHA,1945,0
Ghana,GHA,1946,0
Ghana,GHA,1947,0
Ghana,GHA,1948,0
Ghana,GHA,1949,0
Ghana,GHA,1950,0
Ghana,GHA,1951,0
Ghana,GHA,1952,0
Ghana,GHA,1953,0
Ghana,GHA,1954,0
Ghana,GHA,1955,0
Ghana,GHA,1956,0
Ghana,GHA,1957,0
Ghana,GHA,1958,0
Ghana,GHA,1959,0
Ghana,GHA,1960,0
Ghana,GHA,1961,0
Ghana,GHA,1962,0
Ghana,GHA,1963,0
Ghana,GHA,1964,0
Ghana,GHA,1965,0
Ghana,GHA,1966,0
Ghana,GHA,1967,0
Ghana,GHA,1968,0
Ghana,GHA,1969,0
Ghana,GHA,1970,0
Ghana,GHA,1971,0
Ghana,GHA,1972,0
Ghana,GHA,1973,0
Ghana,GHA,1974,0
Ghana,GHA,1975,0
Ghana,GHA,1976,0
Ghana,GHA,1977,0
Ghana,GHA,1978,21.964
Ghana,GHA,1979,21.526
Ghana,GHA,1980,114.622
Ghana,GHA,1981,111.403
Ghana,GHA,1982,108.269
Ghana,GHA,1983,105.059
Ghana,GHA,1984,102.152
Ghana,GHA,1985,49.33
Ghana,GHA,1986,14.483
Ghana,GHA,1987,0
Ghana,GHA,1988,0
Ghana,GHA,1989,0
Ghana,GHA,1990,0
Ghana,GHA,1991,0
Ghana,GHA,1992,44.784
Ghana,GHA,1993,63.133
Ghana,GHA,1994,53.724
Ghana,GHA,1995,149.416
Ghana,GHA,1996,218.967
Ghana,GHA,1997,177.437
Ghana,GHA,1998,173.105
Ghana,GHA,1999,202.7
Ghana,GHA,2000,231.393
Ghana,GHA,2001,225.177
Ghana,GHA,2002,219.733
Ghana,GHA,2003,214.397
Ghana,GHA,2004,209.709
Ghana,GHA,2005,174.803
Ghana,GHA,2006,170.394
Ghana,GHA,2007,166.054
Ghana,GHA,2008,162.27
Ghana,GHA,2009,157.762
Ghana,GHA,2010,184.383
Ghana,GHA,2011,1915.371
Ghana,GHA,2012,1920.821
Ghana,GHA,2013,2338.708
Ghana,GHA,2014,2451.625
Ghana,GHA,2015,2335.857
Ghana,GHA,2016,2200.822
Gibraltar,GIB,1980,0
Gibraltar,GIB,1981,0
Gibraltar,GIB,1982,0
Gibraltar,GIB,1983,0
Gibraltar,GIB,1984,0
Gibraltar,GIB,1985,0
Gibraltar,GIB,1986,0
Gibraltar,GIB,1987,0
Gibraltar,GIB,1988,0
Gibraltar,GIB,1989,0
Gibraltar,GIB,1990,0
Gibraltar,GIB,1991,0
Gibraltar,GIB,1992,0
Gibraltar,GIB,1993,0
Gibraltar,GIB,1994,0
Gibraltar,GIB,1995,0
Gibraltar,GIB,1996,0
Gibraltar,GIB,1997,0
Gibraltar,GIB,1998,0
Gibraltar,GIB,1999,0
Gibraltar,GIB,2000,0
Gibraltar,GIB,2001,0
Gibraltar,GIB,2002,0
Gibraltar,GIB,2003,0
Gibraltar,GIB,2004,0
Gibraltar,GIB,2005,0
Gibraltar,GIB,2006,0
Gibraltar,GIB,2007,0
Gibraltar,GIB,2008,0
Gibraltar,GIB,2009,0
Gibraltar,GIB,2010,0
Gibraltar,GIB,2011,0
Gibraltar,GIB,2012,0
Gibraltar,GIB,2013,0
Gibraltar,GIB,2014,0
Gibraltar,GIB,2015,0
Gibraltar,GIB,2016,0
Greece,GRC,1900,0
Greece,GRC,1901,0
Greece,GRC,1902,0
Greece,GRC,1903,0
Greece,GRC,1904,0
Greece,GRC,1905,0
Greece,GRC,1906,0
Greece,GRC,1907,0
Greece,GRC,1908,0
Greece,GRC,1909,0
Greece,GRC,1910,0
Greece,GRC,1911,0
Greece,GRC,1912,0
Greece,GRC,1913,0
Greece,GRC,1914,0
Greece,GRC,1915,0
Greece,GRC,1916,0
Greece,GRC,1917,0
Greece,GRC,1918,0
Greece,GRC,1919,0
Greece,GRC,1920,0
Greece,GRC,1921,0
Greece,GRC,1922,0
Greece,GRC,1923,0
Greece,GRC,1924,0
Greece,GRC,1925,0
Greece,GRC,1926,0
Greece,GRC,1927,0
Greece,GRC,1928,0
Greece,GRC,1929,0
Greece,GRC,1930,0
Greece,GRC,1931,0
